STOPS_NO,STOPS_NM,XCRD,YCRD,NODE_ID,STOPS_TYPE
116000147,구일우성아파트,126.8762607392,37.4887147629,17238,일반차로
116000148,디지털단지입구,126.8764578415,37.4864236935,17239,일반차로
116000149,구로보건소,126.8891718481,37.5002307166,17240,일반차로
116000453,궁동삼거리,126.8284511846,37.5064013211,17241,일반차로
116000151,구일우성아파트,126.8758256916,37.4897430284,17242,일반차로
116000609,개봉역,126.8570002311,37.4934472423,17243,일반차로
116000650,웰크론,126.8938547373,37.4829060991,17244,일반차로
116000153,남구로역2번출구,126.8873712478,37.4849321706,17245,일반차로
116000612,개봉고가,126.8555849791,37.493656008,17246,일반차로
116000155,구로남초등학교,126.891010543,37.4839895253,17247,일반차로
116000156,연세중앙교회,126.8359813615,37.4933027885,17248,일반차로
116000648,가리봉파출소,126.8917410052,37.4792463871,17249,일반차로
116000157,동양빌라,126.8315970998,37.4951898369,17251,일반차로
116000158,남구로역6번출구,126.8885673801,37.4877324957,17252,일반차로
116000159,궁동입구,126.8340799962,37.4934389034,17253,일반차로
116000160,신도림현대아파트,126.886618,37.504635,17254,일반차로
116000161,롯데아파트,126.8847254607,37.502823088,17255,일반차로
116000162,구로역1번출구.NC신구로점,126.882557,37.501827,17256,일반차로
116000163,롯데아파트,126.8847503711,37.5027211681,17257,일반차로
116000164,제중요양병원,126.8866148382,37.5036149757,17258,일반차로
116000586,구로역1번출구,126.8827750112,37.5020712449,17259,일반차로
116000584,화원복지관.구로중앙하이츠아파트,126.8798196011,37.4982866627,17260,일반차로
116000585,신동아미래지움아파트,126.8803764558,37.5001207745,17261,일반차로
116000596,초롱타운아파트,126.8800116763,37.4958292381,17262,일반차로
116000653,한양수자인아파트앞,126.824629467,37.478107152,17267,일반차로
116000194,온수동종점,126.821273,37.491642,17289,일반차로
116000195,온수동종점,126.8212178349,37.4919683896,17290,일반차로
116000198,구로구청,126.8884812232,37.4959285478,17293,일반차로
116000200,대림역3번출구,126.8943735141,37.4935009845,17296,일반차로
116000201,구로중학교,126.8908083287,37.4930931479,17297,일반차로
116000202,우신중고등학교후문,126.8249030466,37.4960440674,17298,일반차로
116000203,동양빌라,126.8313006741,37.4953170918,17299,일반차로
116000204,궁동입구,126.8342168006,37.4934553153,17300,일반차로
116000445,동부골든아파트,126.8401618889,37.4987307095,17304,일반차로
116000288,거성푸르뫼아파트,126.8433197716,37.5003224419,17305,일반차로
116000287,거성푸르뫼아파트,126.8435534104,37.5006160982,17306,일반차로
116000448,오류동삼거리,126.8408783505,37.4953703071,17307,일반차로
116000447,오류동삼거리,126.840776,37.495268,17308,일반차로
116000446,동부골든.한신플러스타운,126.84038262,37.4986318974,17309,일반차로
116000563,구로역.신구로자이나인스에비뉴,126.8834797536,37.4998227914,17310,일반차로
116000614,개봉1동사거리,126.8453708568,37.5012109084,17311,일반차로
116000613,개봉1동사거리,126.8455328891,37.5010678452,17312,일반차로
116000611,동부골든아파트후문,126.842311,37.50008,17314,일반차로
116000591,동부골든아파트후문,126.8419150635,37.4995684704,17315,일반차로
116000633,항동하버라인3단지,126.8229434162,37.4787466063,17359,일반차로
116000634,항동하버라인3단지,126.8230450799,37.4791611089,17360,일반차로
116000628,푸른수목원,126.8244378246,37.4814946582,17361,일반차로
116000629,항동복합행정센터,126.8220933898,37.47963057,17362,일반차로
116000630,푸른수목원,126.8245517616,37.4811903562,17363,일반차로
116000631,항동복합행정센터,126.8222801975,37.4795204776,17364,일반차로
116000296,푸른수목원후문.저수지앞,126.8224245449,37.4842895838,17365,일반차로
116000305,매화빌라,126.8231546765,37.4766543306,17366,일반차로
116900208,그린빌라정문,126.8234321788,37.4860432475,17367,마을버스
116000304,매화빌라,126.8233185065,37.4767123949,17368,일반차로
116000297,푸른수목원후문.저수지앞,126.8222927163,37.4837822633,17369,일반차로
116000638,항동중흥S클래스,126.8216009197,37.4810835927,17370,일반차로
116000637,항동하버라인2단지,126.8216570282,37.4812765042,17371,일반차로
116000635,디지털단지오거리,126.8887534687,37.4801153252,17389,일반차로
116000598,연지타운2단지,126.8408329321,37.4837306939,17397,일반차로
116000597,연지타운2단지,126.8412297964,37.4838000329,17399,일반차로
116000624,원각사입구,126.829525707,37.500556585,17400,일반차로
118000603,삼각공원,126.892519811,37.5018533676,17401,일반차로
116900257,고척고교.한일유앤아이.삼익아파트,126.8524610449,37.5082359497,17404,마을버스
116900258,삼덕마을입구,126.8500803806,37.5074796322,17405,마을버스
116900259,삼덕마을입구,126.8501021495,37.5073408903,17406,마을버스
116900260,그랜드아파트.홍진연립,126.8479514122,37.5080832696,17407,마을버스
116900261,그랜드아파트.홍진연립,126.8479004502,37.5079066695,17408,마을버스
116900262,오류중학교,126.8469113077,37.5079749478,17409,마을버스
116000583,연지마을,126.8422699115,37.4827630327,17410,일반차로
116000646,경남아너스빌아파트,126.8394522242,37.4908457534,17456,일반차로
116900268,서울남부교정시설,126.8397337562,37.476880812,17457,마을버스
116900264,오류남초등학교후문,126.8371911609,37.4893156441,17458,마을버스
116900265,서울남부교정시설입구,126.8416444106,37.4767954359,17459,마을버스
116000593,천왕이펜하우스6단지후문,126.8419539928,37.4772612987,17460,일반차로
116900263,미래여성병원,126.8402025104,37.4912852444,17461,마을버스
116900266,동부그린아파트,126.8322991004,37.4900476268,17462,마을버스
116900267,오류동푸르지오아파트.송기산내과의원,126.8415590556,37.4912984558,17463,마을버스
116900255,1호선구일역,126.8722335954,37.4954759601,17464,마을버스
116900256,SK허브수.한신아파트,126.8733862133,37.4954827267,17465,마을버스
116900246,그린빌라정문,126.8234378684,37.4858461022,17468,마을버스
116900248,경서농협앞,126.8639481068,37.5026744371,17469,마을버스
116900247,고척고교.한일유앤아이.삼익아파트,126.8526426081,37.5080362968,17470,마을버스
116900245,개봉소공원.호반써밋개봉아파트,126.8468826207,37.5003117758,17471,마을버스
116900093,구로디지털단지역,126.9014954263,37.4844843828,17472,마을버스
116900242,천왕역3번출구,126.8386190723,37.4871929928,17473,일반차로
116900094,대림역4번출구,126.8941899471,37.4944080607,17474,마을버스
116900095,동아1차아파트105동,126.882003406,37.5100830194,17475,마을버스
116900096,오류동역.시장입구,126.843811445,37.4934669594,17476,마을버스
116900106,개봉한진아파트.기점,126.8520772506,37.4860467262,17477,마을버스
116900107,개봉역,126.8586855509,37.4951118049,17478,마을버스
116900097,개봉역,126.8581281453,37.495033642,17479,마을버스
116900098,구.사조참치,126.9000463797,37.4831747617,17481,마을버스
116900091,신도림중학교,126.8844435798,37.5106973286,17483,마을버스
116900238,개봉사거리,126.8559170573,37.4974414153,17484,마을버스
116900110,우리은행앞,126.8434599895,37.4922658527,17485,마을버스
116900099,123전자타운.2001아울렛,126.8623393681,37.4970967423,17486,마을버스
116900100,개봉3동주민센터,126.8540163564,37.4861608749,17488,마을버스
116900101,국민은행.구로구민회관.구로아트밸리,126.8896835849,37.4958206432,17489,마을버스
116000651,1호선구일역,126.8722280634,37.4953053758,17490,일반차로
116900092,용두연립,126.8520611459,37.4987991162,17491,마을버스
116900103,남부종합상가,126.8424808884,37.4916654326,17492,마을버스
116900104,고척공구상가,126.8606650829,37.4985058366,17493,마을버스
116900105,개봉전화국,126.8560065996,37.4863577406,17494,마을버스
116900090,세븐일레븐편의점,126.8557099187,37.4916515773,17497,마을버스
116900088,대림6차.태영프라자,126.8831869844,37.5062518631,17499,마을버스
116900086,고척초등학교,126.8580364886,37.4996410325,17501,마을버스
116900085,개봉1동주민센터,126.851015214,37.5003864446,17502,마을버스
116900084,보람아파트,126.8968737126,37.4862853517,17503,마을버스
116900281,개봉역.림괄아파트,126.8586839524,37.4938820371,17504,마을버스
116900294,덕의초등학교.고척동성당,126.8576518404,37.5056424974,17505,마을버스
116900083,이마트,126.8540092198,37.4915710921,17506,마을버스
116900082,구로고대병원정문,126.8834653518,37.492350833,17507,마을버스
116900215,대림5차아파트.신도림주민센터,126.8813606125,37.5074485074,17508,마을버스
116900081,세곡초등학교,126.8493637685,37.5027164013,17509,마을버스
116900079,새마을금고사거리,126.8590429861,37.501699289,17511,마을버스
116900078,삼환로즈빌아파트,126.8567826449,37.4988849269,17512,마을버스
116900077,낙원할인마트,126.8495365977,37.4999783857,17513,마을버스
116900076,오류고등학교.수궁동복지회관,126.828651886,37.4987611751,17514,마을버스
116000620,경북슈퍼마켓,126.856838177,37.4881783244,17515,일반차로
116900311,오류동삼거리,126.8404273128,37.4956760571,17516,마을버스
116900213,대림5차아파트702동,126.879686208,37.5076585727,17517,마을버스
116900073,서울가든아파트,126.8603584192,37.5010736844,17520,마을버스
116900072,성화단지앞,126.8557461282,37.5004598987,17521,마을버스
116900070,현대별장맨션타운4차.덕성교회,126.8265496413,37.498153468,17524,마을버스
116900068,구로2동지하차도입구,126.8811730911,37.4901642749,17526,마을버스
116900067,대림3차아파트,126.8784997827,37.5068806092,17527,마을버스
116900065,고척1동주민센터.한효아파트,126.8620826591,37.5007747419,17529,마을버스
116900064,대우아파트,126.8561270364,37.5023562812,17530,마을버스
116900230,개봉1치안센터,126.8469792868,37.5033774485,17532,마을버스
116900062,우신중고후문,126.8255107353,37.4960073153,17533,마을버스
116900308,항동중학교,126.8220254808,37.4832367515,17534,마을버스
116900307,항동중학교,126.8215347891,37.4827584773,17535,마을버스
116900060,한일유엔아이APT.현대로얄APT,126.8765437603,37.4859901255,17536,마을버스
116900216,신도림미성아파트,126.8764810511,37.5060035465,17537,마을버스
116900059,금강수목원아파트정문.동도아트빌,126.8324990347,37.489296446,17539,마을버스
116900058,청구아파트후문,126.8635070759,37.501145848,17540,마을버스
116900057,경남아파트앞,126.8564113368,37.5039155326,17541,마을버스
116900231,삼원목욕탕,126.8462944948,37.5047237058,17543,마을버스
116900055,온수초교후문,126.8247851552,37.4943446088,17544,마을버스
116900052,월드아파트,126.8768478866,37.5053880289,17547,마을버스
116900051,서해그랑블아파트.금강수목원아파트후문,126.8309460994,37.4883202706,17549,마을버스
116900050,고척시장,126.8623769754,37.5031035319,17550,마을버스
116900049,양우아파트,126.8559186097,37.5048737044,17551,마을버스
116900235,경북슈퍼마켓,126.8569162913,37.4881090525,17552,마을버스
116900232,오류중학교,126.8454006743,37.5064968072,17554,마을버스
116900047,온수역,126.8250914854,37.4929546615,17555,마을버스
116900043,센츄리아파트,126.861266221,37.5049657103,17558,마을버스
116900042,고척2동주민센터.고척지구대,126.8585085869,37.5066044971,17559,마을버스
116900041,철산교앞,126.8594179846,37.4880930845,17560,마을버스
116900038,우신중고후문,126.8255144427,37.4958721554,17563,마을버스
116900036,오류동교회,126.8396347971,37.4967301913,17566,마을버스
116900035,리가아파트,126.8608037353,37.5060594811,17568,마을버스
116900034,덕의공원,126.8557620049,37.5068789765,17569,마을버스
116900033,현대IPARK후문,126.8600859026,37.488916585,17570,마을버스
116900032,건강약국,126.8446459743,37.502795896,17572,마을버스
116900031,현대별장맨션타운4차.덕성교회,126.8266538041,37.4981049614,17573,마을버스
116900220,항아리,126.8864311689,37.498675859,17575,마을버스
117900141,한일유앤아이아파트,126.8759503543,37.4856182438,17576,마을버스
116900029,럭비구장,126.8269979954,37.4912788599,17577,마을버스
116900228,세양청마루아파트,126.8623952149,37.5067232768,17578,마을버스
116900028,진성아파트,126.8550887704,37.5070726009,17579,마을버스
116900027,현대IPARK정문,126.8609086066,37.4910441607,17580,마을버스
116900026,개봉전화국,126.8560120887,37.486443343,17581,마을버스
116900025,개봉중학교,126.8429598212,37.5022999322,17582,마을버스
116900024,오류중학교,126.8452626754,37.5064984287,17583,마을버스
116900023,오류고등학교.수궁동복지회관,126.8284021432,37.4986707024,17584,마을버스
116900020,온수역,126.8238225007,37.4920372556,17588,마을버스
116900226,경남1차.중앙하이츠아파트,126.8630129852,37.5053633498,17589,마을버스
116900019,구민체육센터후문,126.8539611844,37.5075268453,17590,마을버스
116900018,현대2차APT,126.8605440388,37.4918808558,17591,마을버스
116900017,개봉3동주민센터,126.8540082216,37.4862735028,17592,마을버스
116900016,건강약국,126.8447061907,37.5026653155,17593,마을버스
116900015,삼원목욕탕,126.8461848075,37.5047100465,17594,마을버스
116900014,거성아파트,126.8507701923,37.4898606654,17596,마을버스
116900013,GS25.한신아파트,126.8740426758,37.4957338159,17597,마을버스
116900012,구로고.구로도서관,126.8908027614,37.4985698798,17598,마을버스
116000565,천왕역1번출구,126.839174728,37.4857661404,17600,일반차로
116900277,오류동역2번출구,126.8437913183,37.4936291139,17601,마을버스
116900278,미래빌라,126.841989635,37.4927076915,17602,마을버스
116900279,우림필유아파트,126.8471890485,37.4942450511,17603,마을버스
116900280,동부에이스,126.8497169806,37.4949027142,17604,마을버스
116900282,개봉푸르지오후문,126.8491644859,37.5001701123,17605,마을버스
116900283,개봉푸르지오정문,126.8487500846,37.5010457523,17609,마을버스
116900284,개봉1동사거리,126.8455449816,37.5014161085,17610,마을버스
116900285,신도림역.아이파크아파트,126.8884580806,37.5106073682,17612,마을버스
116900286,동아2차아파트상가,126.8867871382,37.5086078017,17613,마을버스
116900011,동진빌라.오정초등학교,126.8253388224,37.4906689295,17615,마을버스
116900227,마젤란아파트.예인학원앞,126.86329633,37.5044086255,17617,마을버스
116900010,개봉한진아파트.기점,126.8520747864,37.486149449,17619,마을버스
116900291,정도주택,126.8516946619,37.4941055704,17620,마을버스
116900292,신세기아파트,126.8534477948,37.4939095368,17621,마을버스
116900287,브라운스톤,126.853145557,37.4908930422,17622,마을버스
116900288,개웅어린이공원,126.8532406776,37.4899561133,17623,마을버스
116900289,거성슈퍼,126.8526922638,37.4899576833,17624,마을버스
116900290,대림그린빌라,126.8518549807,37.4899621316,17625,마을버스
116900293,에덴맨션,126.851471249,37.49271774,17626,마을버스
116000233,구로보건소.금호새솔아파트,126.8905654986,37.5003559042,17629,일반차로
116000235,구로공구상가,126.8774140543,37.5047168446,17631,일반차로
116900295,한화비즈메트로,126.8935677367,37.4806468628,17632,마을버스
116900296,한국산업기술시험원.디지털탑프라자,126.8973623264,37.4816125117,17633,마을버스
116900297,구로디지털단지우체국,126.898151636,37.482986979,17634,마을버스
116900298,JNK디지털타워,126.8974691724,37.4820919266,17635,마을버스
116900299,에이스하이엔드타워2차.G밸리산업박물관,126.8957891455,37.4808110245,17636,마을버스
116900300,대륭포스트타워8차,126.894584,37.480603,17637,마을버스
116900301,에이스하이엔드타워1차,126.8929111643,37.4812229151,17638,마을버스
116000581,천왕이펜하우스6단지후문,126.8427844029,37.4779067636,17647,일반차로
116000580,천왕이펜하우스6단지후문,126.8426740981,37.4782066848,17648,일반차로
116900274,연지타운2단지,126.8448667042,37.4819347512,17650,마을버스
116900275,연지타운2단지,126.8452304506,37.482105537,17651,마을버스
116000573,남부교도소,126.840700296,37.4764324674,17652,일반차로
116000572,남부교도소,126.8409403196,37.4762796029,17653,일반차로
116900313,지타워.G밸리산업박물관,126.894941545,37.4805579915,17655,마을버스
116900009,작은굴다리,126.8455401063,37.5029616981,17673,마을버스
116900233,개봉1치안센터,126.8466955709,37.5032887727,17675,마을버스
116900008,하이츠.영화.우방.한국현대,126.8748540294,37.4968524879,17677,마을버스
116900007,영림중학교,126.8915080266,37.4976740286,17678,마을버스
116900006,유한공고.성공회대앞,126.8246023937,37.4884799619,17682,마을버스
116900005,우성꿈동산.산업인아파트,126.8636135714,37.5035347914,17684,마을버스
116900004,거성푸르뫼아파트입구,126.8463908198,37.5013221734,17686,마을버스
116900003,삼성그린빌라,126.8516794789,37.4904850642,17689,마을버스
116900002,SK허브수.구로우성APT,126.8738018673,37.4956839983,17690,마을버스
116900001,구로구민회관,126.8905572831,37.4962991173,17694,마을버스
116900273,KEB하나은행,126.8957736653,37.4844929907,17695,마을버스
116000592,동삼빌라,126.8239106044,37.4872651448,17697,일반차로
116000568,천왕이펜하우스2단지,126.8379747224,37.4856524684,17700,일반차로
116000579,구로우체국.이펜하우스3단지후문,126.8421452538,37.4818958135,17701,일반차로
116000590,금강수목원아파트,126.8343982965,37.4892937423,17704,일반차로
116900212,덕성빌라,126.8516375218,37.4911148827,17706,마을버스
116900211,현대상선.구일중학교,126.8745918696,37.4953252995,17707,마을버스
116900210,구로구청,126.8891800402,37.4946872845,17708,마을버스
116900209,오류동교회,126.8397315321,37.4969772246,17709,마을버스
116900207,한일한의원,126.8644523136,37.5019399059,17711,마을버스
116000632,항동하버라인10단지,126.8256919615,37.4797625072,17712,일반차로
116900234,굴다리.호반써밋개봉아파트,126.8472760003,37.4993066553,17713,마을버스
116900312,항동제일풍경채,126.8168720063,37.4758934433,17715,마을버스
116900206,선경아트빌라,126.8515320329,37.4920015162,17716,마을버스
116900222,구로중학교,126.8901809694,37.4932861016,17717,마을버스
116900310,항동생활체육관,126.822706461,37.4773996567,17718,마을버스
116000444,디지털단지오거리,126.8908071842,37.4799956176,17723,일반차로
116000441,디지털1단지,126.8948983529,37.4837488039,17725,일반차로
116000440,포포인츠바이쉐라톤서울구로,126.89918654,37.4835182533,17726,일반차로
116000439,포포인츠바이쉐라톤서울구로,126.8992002295,37.4833030198,17727,일반차로
116900204,유풍약국,126.8653108421,37.5012731714,17728,마을버스
116900203,구민체육관후문,126.8537204834,37.5074094044,17729,마을버스
116900202,개봉교입구,126.856147179,37.4859598389,17730,마을버스
116900200,크로바마트,126.8514133118,37.4935475792,17733,마을버스
116900223,동구로새마을금고,126.8921564037,37.4911085369,17734,마을버스
116900198,동양미래대학교.구로성심병원,126.8664492745,37.500294065,17737,마을버스
116900197,진성아파트,126.8549532265,37.5069198246,17738,마을버스
116900196,대원카센터,126.854604124,37.4851235277,17739,마을버스
116900195,낙원할인마트,126.8496002799,37.4998367818,17740,마을버스
116900194,개봉사거리,126.8558271962,37.4971205133,17741,마을버스
116900192,구로주공APT,126.8759201764,37.4915573877,17743,마을버스
116900191,구로시장.남구로시장,126.8909461726,37.4892915192,17744,마을버스
116900189,푸른수목원후문,126.8225267529,37.4842022996,17746,마을버스
116900188,청구아파트.동아한신아파트,126.8644775225,37.500508084,17747,마을버스
116900187,덕의공원,126.8559436211,37.5065732115,17748,마을버스
116900186,한진APT후문,126.853907849,37.4838124632,17749,마을버스
116900185,개봉1동주민센터,126.8510594597,37.5003180166,17750,마을버스
116000603,롯데시티호텔구로,126.8979936634,37.4850904855,17751,일반차로
116000604,롯데시티호텔구로,126.8970039008,37.4854004746,17752,일반차로
116900183,구일우성아파트,126.8758107584,37.4899012173,17772,마을버스
116900182,구로3동주민센터.삼성래미안아파트,126.8905108892,37.4874106408,17773,마을버스
116000576,신도림역,126.887720324,37.5085478746,17775,일반차로
116900180,고척1동주민센터.한효아파트,126.8624422171,37.5008337327,17792,마을버스
116000589,금강수목원아파트,126.834457297,37.4894582587,17801,일반차로
116000639,항동하버라인4단지,126.8254007227,37.4819037911,17802,일반차로
116900179,고척2동주민센터.고척지구대,126.8585760434,37.5064024799,17803,마을버스
116000640,별장쉐르빌앞,126.832939,37.487055,17804,일반차로
116000641,덕일전자공업고등학교,126.8375264019,37.4898476996,17806,일반차로
116900178,개명초교,126.852674925,37.482280857,17807,마을버스
116000643,푸른수목원.항동하버라인4단지,126.825955666,37.4827177694,17808,일반차로
116000644,항동하버라인3단지아파트,126.8252503196,37.4797321396,17809,일반차로
116000358,우성아파트,126.8856063291,37.5115844827,17831,일반차로
116000361,신도림역,126.8897750974,37.5105577543,17834,일반차로
118000606,도림천역2번출구,126.883116065,37.5145732142,17835,일반차로
116900175,구로3파출소,126.8916518401,37.4861491173,17838,마을버스
116900174,동삼빌라,126.8239763483,37.4871985611,17846,마을버스
116900252,천왕이펜하우스3단지입구,126.838209,37.482418,17848,마을버스
116000381,신도림동아3차아파트,126.8836884687,37.5102108312,17855,일반차로
116000389,구로보건소,126.8889643647,37.5003597239,17863,일반차로
116900173,서울가든아파트,126.8604736214,37.5011612274,17864,마을버스
116000390,구로역(NC백화점),126.8831338556,37.4996998999,17865,일반차로
116000391,구로역(NC백화점),126.8829912618,37.5004801132,17866,일반차로
116000392,구로구청,126.8903214893,37.4957878963,17867,일반차로
116000393,구로구청,126.8885412507,37.4958700328,17868,일반차로
116000394,오류동입구,126.8469520588,37.500478642,17869,일반차로
116000402,개봉역입구,126.8558389494,37.4912252269,17877,일반차로
116000403,개봉역입구,126.8561510204,37.4910330573,17878,일반차로
116000404,개봉교,126.8561360285,37.4876466919,17879,일반차로
116000405,개봉교,126.8565858749,37.4865803318,17880,일반차로
116000406,대림역,126.894415566,37.4933532412,17881,일반차로
116900172,고척사거리.고척파크푸르지오,126.8596543326,37.50682458,17886,마을버스
116900171,대상APT,126.8499684334,37.4820568521,17887,마을버스
116900170,구로시장.남구로시장입구,126.8815338211,37.4901745492,17888,마을버스
116900169,에이스테크노타워,126.8941494791,37.485021781,17889,마을버스
116000417,구로공구상가,126.8795720894,37.5033556976,17897,일반차로
116000587,보성운수기종점,126.8928277373,37.4901585853,17899,일반차로
116900168,새마을금고사거리,126.8586282642,37.5015032543,17900,마을버스
116900167,양우아파트,126.8557648896,37.5048176486,17901,마을버스
116900166,영화APT,126.8485710025,37.4824144309,17902,마을버스
116900251,천왕역,126.8386352471,37.4862992199,17903,마을버스
116900165,대우자동차정비소,126.8821344238,37.4915421241,17904,마을버스
116900164,고척초등학교,126.85815,37.499467,17906,마을버스
116900163,경남아파트,126.856354663,37.5038737235,17907,마을버스
116900162,남부주유소,126.8472688866,37.4823440417,17908,마을버스
116900161,신도림역2번출구,126.891883808,37.5076372392,17909,마을버스
116900160,구로고대병원후문,126.8856372215,37.4934775322,17910,마을버스
116900159,구로3동현대아파트,126.8978497443,37.4869892353,17911,마을버스
116900158,공구상가,126.860117912,37.498625004,17912,마을버스
116900157,대우아파트,126.855998104,37.5023525197,17913,마을버스
116900154,123전자타운.2001아울렛,126.861808582,37.497292563,17917,마을버스
116900153,성화단지앞,126.855655416,37.5005796345,17918,마을버스
116900151,구로디지털단지입구,126.9006494039,37.4829265654,17920,마을버스
116900149,삼환로즈빌아파트,126.8566416342,37.4987023023,17922,마을버스
116900272,문성골,126.8999954764,37.4814923556,17923,마을버스
116900147,에이스테크노타워,126.8937835226,37.4852697727,17925,마을버스
116900145,구로3파출소,126.8917920104,37.4861834877,17927,마을버스
116900143,구로3동주민센터.삼성래미안아파트,126.8905621992,37.4873871314,17929,마을버스
116900141,구로시장.남구로시장,126.8911940068,37.4891691976,17931,마을버스
116900269,구로구청후문,126.8880500392,37.4960354761,17932,마을버스
116900140,동구로새마을금고,126.8922617076,37.4914076166,17933,마을버스
116900139,구로구청,126.8894341189,37.4947318776,17935,마을버스
116900138,강서수도사업소.민원센터,126.8908356291,37.4960920442,17936,마을버스
116900137,영림중학교,126.8916635467,37.4976174721,17937,마을버스
116900136,구로고.구로도서관,126.890871533,37.4986205714,17938,마을버스
116900221,항아리,126.8862917876,37.4988532421,17940,마을버스
116900134,미성아파트,126.8774688058,37.5058198494,17942,마을버스
116900133,대림1.2차아파트,126.8782393614,37.5063468892,17943,마을버스
116900214,대림5차아파트702동,126.8798403389,37.5074731027,17944,마을버스
116900132,대림5차아파트.신도림주민센터,126.8813245848,37.5073421413,17945,마을버스
116900131,대림6차.태영프라자,126.8830795784,37.5062202183,17946,마을버스
116900130,신도림역,126.890041,37.510724,17947,마을버스
116900129,현대우성아파트,126.8854408047,37.5117462798,17948,마을버스
116900218,동아1차아파트102동,126.884131,37.510818,17949,마을버스
116900128,동아1차아파트105동,126.8824062916,37.5100023717,17950,마을버스
116900126,1호선구일역,126.8722148101,37.4952173233,17954,마을버스
116900125,금강수목원아파트정문,126.832990173,37.4892057882,17955,마을버스
116900124,고척근린시장,126.8510128941,37.5009847732,17956,마을버스
116900219,구로시장.남구로시장입구,126.8838670127,37.4907661875,17958,마을버스
116900123,구로주공.구일우성APT,126.8759758863,37.4913781266,17959,마을버스
116900122,구로1동주민센터.연예인APT,126.8761587458,37.4929561503,17960,마을버스
116900249,천왕이펜하우스5단지입구,126.8421807801,37.4794432441,17961,마을버스
116900121,구일고교.구일초등학교,126.874764638,37.4931929794,17962,마을버스
116900120,구로1동주민센터.연예인APT,126.8759945742,37.4930726409,17963,마을버스
116900118,구로디지털단지역,126.9018279896,37.4840575744,17967,마을버스
116900117,구일초등학교.구일고등학교,126.8748030066,37.4932644329,17970,마을버스
116900239,개봉역,126.858658118,37.4952658606,17971,마을버스
116900240,개봉역,126.8587648964,37.4950163829,17972,마을버스
116900116,KEB하나은행,126.8958510449,37.4849571278,17974,마을버스
116900250,천왕이펜하우스3단지입구,126.838419099,37.4827070928,17975,마을버스
116900113,천왕역2번출구,126.8383395625,37.4863641705,17982,마을버스
116900112,천왕이펜하우스4단지,126.838628024,37.4810441145,17984,마을버스
116900111,천왕이펜하우스6단지,126.8406703019,37.4793763374,17985,마을버스
116000594,천왕이펜하우스5단지,126.8403094283,37.4798931085,17986,일반차로
116000595,천왕이펜하우스3.4단지,126.838693244,37.4812334148,17987,일반차로
116000459,온수남부역,126.8242097211,37.4918431942,17989,일반차로
116000458,온수남부,126.8243078,37.4919749011,17990,일반차로
116000451,궁동삼거리,126.8279100818,37.5060968631,17997,일반차로
116000449,유한공고.성공회대학교,126.8247409544,37.4895452697,17999,일반차로
117000001,문성초등학교.금천가족문화센터,126.8986660928,37.475363705,18001,중앙차로
117000002,문성초등학교.금천가족문화센터,126.89833,37.474034,18002,중앙차로
117000003,금천우체국,126.8980296913,37.4689782185,18003,중앙차로
117000004,금천우체국,126.898003,37.470136,18004,중앙차로
117000005,말미고개.금천소방서,126.897553768,37.463603277,18005,중앙차로
117000006,말미고개.금천소방서,126.8974983974,37.4648331091,18006,중앙차로
117000007,금천구청.금천경찰서,126.8988721519,37.4592088301,18007,중앙차로
117000008,금천구청.금천경찰서,126.8993022307,37.4578405569,18008,중앙차로
117000009,시흥사거리,126.9015701148,37.4522224011,18009,중앙차로
117000010,시흥사거리,126.9011282051,37.4530892573,18010,중앙차로
117000011,박미삼거리.국립전통예술중고,126.9032727409,37.4478432162,18011,중앙차로
117000012,박미삼거리.국립전통예술중고,126.902663,37.449067,18012,중앙차로
117000013,시흥유통센터,126.9036255139,37.4401933055,18013,중앙차로
117000014,시흥유통센터,126.9033730997,37.4409634671,18014,중앙차로
117000320,한일유앤아이아파트,126.8762259351,37.4854590227,18101,일반차로
117000016,디지털3단지.롯데이노베이트,126.8767176309,37.484867474,18102,일반차로
117000017,에이스하이엔드타워5차,126.8793253119,37.4856968409,18103,일반차로
117000018,디지털3단지.영창실업,126.8790776714,37.4832548561,18104,일반차로
117000019,디지털3단지운동장,126.8778930341,37.4821627292,18105,일반차로
117000020,가산디지털단지역9번출구,126.8810424482,37.4812926525,18106,일반차로
117000021,가산디지털단지역9번출구,126.8814807737,37.4808039116,18107,일반차로
117000022,디지털3단지.월드벤처센터,126.8794436456,37.4789011065,18108,일반차로
117000023,디지털3단지.(주)로옴코리아,126.8802197911,37.4796069353,18109,일반차로
117000024,디지털3단지사거리,126.880577117,37.4766714335,18110,일반차로
117000025,디지털3단지사거리,126.880449538,37.4758449905,18111,일반차로
117000026,디지털3단지사거리,126.8813405986,37.4757765035,18112,일반차로
117000027,금천패션아울렛사거리.마리오,126.8883365872,37.4782633716,18113,일반차로
117000028,금천패션아울렛사거리.W몰,126.8878763257,37.4776616914,18114,일반차로
117000927,금천패션아울렛사거리.현대아울렛,126.8884894345,37.4781148494,18115,일반차로
117000030,디지털단지오거리.가산로입구,126.8907157886,37.4782104216,18116,일반차로
117000031,디지털단지오거리.가산로입구,126.8909707678,37.4782928619,18117,일반차로
117000032,가산동우체국,126.8934350329,37.4785564027,18118,일반차로
117000033,가산초등학교,126.895556221,37.4782346236,18119,일반차로
117000034,가산동주민센터.금천글로벌센터,126.8920986539,37.4766122299,18120,일반차로
